Time (s)	ECG	reBAP	Markers
741.575	8.25	63.8	
741.58	8.75	63.5	
741.585	8.5	63.5	
741.59	9	63.5	
741.595	10.5	63.5	
741.6	10.75	63.5	
741.605	9.75	64	
741.61	9.75	64.5	
741.615	10	66.3	
741.62	9	68	
741.625	7.25	70.3	
741.63	6.25	73.3	
741.635	6	76.5	
741.64	4.75	80.3	
741.645	2.25	84.5	
741.65	1.25	88.8	
741.655	1.25	92.5	
741.66	0	95.8	
741.665	-1.5	99	
741.67	-1.5	101.8	
741.675	-1	104	
741.68	-1.25	105.8	
741.685	-2.25	107.3	
741.69	-2.5	108.5	
741.695	-1.75	109.3	
741.7	-2.25	110	
741.705	-3.25	110.5	
741.71	-3.25	111	
741.715	-2.25	111.3	
741.72	-2.25	111.3	
741.725	-3.25	111.5	
741.73	-3.5	111.5	
741.735	-2.25	111	
741.74	-2.75	110.5	
741.745	-3.5	109.8	
741.75	-3.5	109	
741.755	-2.75	108.3	
741.76	-3	107.3	
741.765	-4	106.3	
741.77	-3.75	105.3	
741.775	-2.75	104	
741.78	-3	102.8	
741.785	-3.75	101.5	
741.79	-3.75	100.3	
741.795	-2.75	99.3	
741.8	-3.5	98	
741.805	-4.5	96.8	
741.81	-4.5	95.5	
741.815	-3.5	94.3	
741.82	-3.5	93	
741.825	-4.25	92	
741.83	-4.5	91	
741.835	-3.5	90	
741.84	-3.75	89	
741.845	-4.75	88	
741.85	-4.5	87	
741.855	-3.5	86.3	
741.86	-3.75	85.3	
741.865	-4.75	84.5	
741.87	-4.5	83.5	
741.875	-3.5	83	
741.88	-4	82.3	
741.885	-5	81.5	
741.89	-5	80.5	
741.895	-4	80	
741.9	-4.25	79.3	
741.905	-5	78.8	
741.91	-5	78	
741.915	-4.25	77.5	
741.92	-4.25	77	
741.925	-5	77	
741.93	-5	76.5	
741.935	-4.5	76.3	
741.94	-4.75	76.3	
741.945	-5.5	76	
741.95	-5.5	76	
741.955	-4.5	75.8	
741.96	-4.5	75.8	
741.965	-5.25	76	
741.97	-5.25	76.3	
741.975	-4.5	76.5	
741.98	-4.5	76.8	
741.985	-5.25	77.3	
741.99	-5.25	77.5	
741.995	-4.5	78	
742	-4.5	78.5	
742.005	-5	79.3	
742.01	-5	79.5	
742.015	-4.5	80	
742.02	-4.5	80.5	
742.025	-5.25	80.8	
742.03	-5.25	81.3	
742.035	-4.75	81.5	
742.04	-4.75	81.8	
742.045	-5.25	82	
742.05	-5.25	82	
742.055	-4.75	82	
742.06	-4.75	82.5	
742.065	-5.5	82.5	
742.07	-5.5	82.5	
742.075	-4.75	82.3	
742.08	-4.75	82.3	
742.085	-5.5	82	
742.09	-5.5	82	
742.095	-5	81.8	
742.1	-5	81.5	
742.105	-5.5	81.5	
742.11	-5.5	81	
742.115	-5	80.8	
742.12	-5	80.8	
742.125	-5.25	80.3	
742.13	-5.25	80	
742.135	-4.25	79.5	
742.14	-3.25	79.3	
742.145	-2.25	78.8	
742.15	-1	78.5	
742.155	-0.25	78	
742.16	-1	77.5	
742.165	-2.25	77.3	
742.17	-2.25	77	
742.175	-2	76.5	
742.18	-3.75	76	
742.185	-7.25	75.8	
742.19	-9	75.5	
742.195	-9	75.5	
742.2	-10	75	
742.205	-10.5	74.5	
742.21	-10	74.5	
742.215	-8.25	74	
742.22	-8.25	73.8	
742.225	-9	73.5	
742.23	-9	73	
742.235	-8	72.8	
742.24	-8	72.5	
742.245	-8.75	72	
742.25	-8.75	71.8	
742.255	-7.75	71.8	
742.26	-7.75	71.8	
742.265	-8	71.3	
742.27	-8	71.3	
742.275	-8	71	
742.28	-10.75	70.8	
742.285	-14.25	70.5	
742.29	-16.25	70.3	
742.295	-14.75	70	
742.3	-3.5	70	
742.305	19.5	69.5	
742.31	54	69.5	
742.315	83.75	69.3	
742.32	76.5	69.3	
742.325	58.5	68.8	
742.33	40.5	68.8	
742.335	20.5	68.5	
742.34	2.75	68.5	
742.345	-8.25	68.3	
742.35	-10.75	68	
742.355	-10.75	67.8	
742.36	-11.25	67.8	
742.365	-11.25	67.5	
742.37	-9	67.3	
742.375	-6.5	67.3	
742.38	-6.25	67.3	
742.385	-6.5	67	
742.39	-6.5	67	
742.395	-5.25	66.5	
742.4	-5.25	66.5	
742.405	-5.5	66.3	
742.41	-5	66.3	
742.415	-4	66	
742.42	-4.25	66	
742.425	-4.75	65.8	
742.43	-4.25	65.8	
742.435	-3	65.8	
742.44	-3	65.3	
742.445	-3.75	65.3	
742.45	-3.5	65.3	
742.455	-2.5	65	
742.46	-2.75	65	
742.465	-3.25	65	
742.47	-2.75	64.5	
742.475	-1.5	64.5	
742.48	-1.75	64.5	
742.485	-2	64.5	
742.49	-1.25	64.5	
742.495	0	64.3	
742.5	-0.25	64.3	
742.505	-0.5	64.3	
742.51	0	64	
742.515	1.75	64	
742.52	1.75	63.8	
742.525	1.25	63.5	
742.53	2.25	63.5	
742.535	4.25	63.3	
742.54	4.75	63.3	
742.545	5	63	
742.55	6.25	63	
742.555	7.75	63	
742.56	8.25	62.8	
742.565	8	62.8	
742.57	8.75	62.5	
742.575	10.25	62.5	
742.58	10.75	62.5	
742.585	10.5	62.5	
742.59	11	63	
742.595	12.25	63.5	
742.6	11.5	64.5	
742.605	10.25	66.3	
742.61	9.25	68.3	
742.615	8.75	71	
742.62	6.75	74.5	
742.625	4.75	78.5	
742.63	3.5	82.5	
742.635	3.25	87	
742.64	1.75	91	
742.645	-0.5	94.8	
742.65	-1.25	98	
742.655	-0.75	100.8	
742.66	-1.75	103.3	
742.665	-2.75	105	
742.67	-2.75	106.8	
742.675	-2.25	108	
742.68	-2.75	109.3	
742.685	-4	110	
742.69	-3.75	110.5	
742.695	-2.75	110.8	
742.7	-3.25	111.3	
742.705	-4.25	111.5	
742.71	-4	111.5	
742.715	-2.5	111.5	
742.72	-3.25	111.3	
742.725	-4.25	110.5	
742.73	-4	110	
742.735	-3.25	109.5	
742.74	-3.5	108.8	
742.745	-4.25	108	
742.75	-4	106.8	
742.755	-2.75	105.5	
742.76	-3.25	104.5	
742.765	-4	103.5	
742.77	-3.75	102.3	
742.775	-3	101	
742.78	-3.5	99.5	
742.785	-4.5	98.5	
742.79	-4	97	
742.795	-3.25	95.8	
742.8	-3.5	94.5	
742.805	-4.25	93.5	
742.81	-3.75	92.3	
742.815	-3	91.3	
742.82	-3.5	90	
742.825	-4.5	89.3	
742.83	-4	88.3	
742.835	-3	87.5	
742.84	-3.5	86.5	
742.845	-4	85.5	
742.85	-4	84.5	
742.855	-3	84	
742.86	-3.5	83.5	
742.865	-4.25	82.5	
742.87	-4	81.8	
742.875	-2.75	81	
742.88	-3.5	80.5	
742.885	-4.75	79.5	
742.89	-4.25	79	
742.895	-3.25	78.3	
742.9	-3.5	77.5	
742.905	-4.5	77.3	
742.91	-4.5	76.8	
742.915	-3.5	76.5	
742.92	-3.5	76.5	
742.925	-4.25	76	
742.93	-4.25	76	
742.935	-3.5	75.5	
742.94	-3.5	75.5	
742.945	-4	75.5	
742.95	-4	75.5	
742.955	-3.75	75.8	
742.96	-3.75	76	
742.965	-4	76.3	
742.97	-4	76.8	
742.975	-3.25	77.3	
742.98	-3.25	77.3	
742.985	-4	77.8	
742.99	-4	78.3	
742.995	-3	79	
743	-3	79.3	
743.005	-4	79.8	
743.01	-4	80.3	
743.015	-3	80.3	
743.02	-3	81	
743.025	-3.75	81	
743.03	-3.75	81.3	
743.035	-3	81.5	
743.04	-3	81.8	
743.045	-3.5	82	
743.05	-3.5	82	
743.055	-2.5	82	
743.06	-2.75	81.8	
743.065	-3.75	81.5	
743.07	-3.75	81.5	
743.075	-2.75	81.5	
743.08	-2.75	81.5	
743.085	-3.25	81.5	
743.09	-3.25	81	
743.095	-2.5	80.8	
743.1	-2.5	80.8	
743.105	-3	80.5	
743.11	-2.5	80.3	
743.115	0.5	79.8	
743.12	1.5	79.5	
743.125	1.5	79.3	
743.13	1.25	78.8	
743.135	1.25	78.5	
743.14	0.75	78	
743.145	-0.25	77.8	
743.15	-1	77.5	
743.155	-2.5	77.3	
743.16	-5	77	
743.165	-7	76.5	
743.17	-7.25	76.3	
743.175	-7.25	75.8	
743.18	-7.25	75.5	
743.185	-7.25	75	
743.19	-6.25	74.5	
743.195	-5.5	74.3	
743.2	-5.5	74.3	
743.205	-6.25	74	
743.21	-6.25	73.5	
743.215	-4.75	73.3	
743.22	-4.75	73.3	
743.225	-5	72.8	
743.23	-5	72.5	
743.235	-4	72	
743.24	-4.25	72	
743.245	-6.25	71.8	
743.25	-8.5	71.8	
743.255	-11	71.3	
743.26	-14.5	71	
743.265	-14.75	70.8	
743.27	-4.5	70.5	
743.275	18.75	70.3	
743.28	51.5	70	
743.285	83.75	69.8	
743.29	80.25	69.8	
743.295	66	69.3	
743.3	51.25	69	
743.305	30.75	69	
743.31	12.25	68.8	
743.315	0.5	68.8	
743.32	-6.25	68.5	
743.325	-8.5	68.3	
743.33	-9.25	68.3	
743.335	-8.75	68	
743.34	-7.5	67.8	
743.345	-6.5	67.5	
743.35	-4.75	67.5	
743.355	-3.25	67.3	
743.36	-3.25	67.3	
743.365	-3.25	67	
743.37	-3.25	67	
743.375	-2.25	66.8	
743.38	-2.25	66.5	
743.385	-2.25	66.5	
743.39	-2.25	66.3	
743.395	-1.25	66.3	
743.4	-1.25	66	
743.405	-2	66	
743.41	-1.5	65.8	
743.415	-0.25	65.5	
743.42	-0.5	65.5	
743.425	-0.75	65.3	
743.43	-0.25	65.3	
743.435	0.5	65.3	
743.44	-0.25	65	
743.445	-1	65	
743.45	-0.25	65	
743.455	1	64.8	
743.46	0.75	64.8	
743.465	0.25	64.5	
743.47	0.75	64.5	
743.475	2	64.5	
743.48	2.25	64.3	
743.485	2.25	64.3	
743.49	3	64.3	
743.495	4.25	64	
743.5	4.5	63.8	
743.505	4.5	64	
743.51	5.5	63.8	
743.515	7	63.5	
743.52	7	63.3	
743.525	7	63.5	
743.53	8	63.3	
743.535	9.25	63	
743.54	9.25	63	
743.545	9.25	63	
743.55	10.5	63	
743.555	12	63	
743.56	11.75	63	
743.565	10.75	63.3	
743.57	10.75	63.8	
743.575	11.5	65	
743.58	10	66.3	
743.585	8.25	68.5	
743.59	7.5	71	
743.595	7	74.3	
743.6	5.5	77.8	
743.605	4	81.8	
743.61	3.25	85.8	
743.615	3	89.5	
743.62	1.25	93.3	
743.625	-0.25	96.3	
743.63	-0.5	99	
743.635	0	101.5	
743.64	-0.5	103	
743.645	-1.25	104.5	
743.65	-1.25	105.5	
743.655	-0.75	106.5	
743.66	-1.75	107.3	
743.665	-2.25	108	
743.67	-1.75	108.3	
743.675	-0.75	108.5	
743.68	-1.25	108.8	
743.685	-2.5	108.8	
743.69	-2.25	108.8	
743.695	-1.25	108.3	
743.7	-2	108	
743.705	-2.75	107.3	
743.71	-2.25	106.8	
743.715	-1.25	106	
743.72	-2	105	
743.725	-3	104	
743.73	-2.5	102.8	
743.735	-1.75	101.5	
743.74	-2.5	100.5	
743.745	-3.5	99.3	
743.75	-3	98	
743.755	-1.75	96.8	
743.76	-2.25	95.5	
743.765	-3	94.3	
743.77	-2.5	93	
743.775	-1.75	92	
743.78	-2.25	90.8	
743.785	-3.25	89.8	
743.79	-3	88.8	
743.795	-2	87.5	
743.8	-2.75	86.5	
743.805	-3.5	85.5	
743.81	-2.75	85	
743.815	-1.75	84	
743.82	-2.5	83	
743.825	-3.5	82.3	
743.83	-3	81.5	
743.835	-2.25	80.5	
743.84	-3	79.8	
743.845	-4	79	
743.85	-3.5	78.3	
743.855	-2.75	77.5	
743.86	-3.25	76.8	
743.865	-3.75	76.3	
743.87	-3.75	75.8	
743.875	-2.75	75.3	
743.88	-3.25	74.8	
743.885	-4	74.5	
743.89	-3.75	74	
743.895	-2.75	74	
743.9	-3.5	73.5	
743.905	-4	73.5	
743.91	-3.5	73.5	
743.915	-2.5	73.5	
743.92	-2.5	73.8	
743.925	-3.5	74	
743.93	-3.5	74.3	
743.935	-2.75	74.8	
743.94	-2.75	75	
743.945	-3.5	75.5	
743.95	-3.5	76	
743.955	-2.5	76.8	
743.96	-2.75	77	
743.965	-3.5	77.8	
743.97	-3.5	78.3	
743.975	-2.75	78.8	
743.98	-2.75	79.5	
743.985	-3.25	80	
743.99	-3.25	80.3	
743.995	-2.25	80.5	
744	-2.5	81	
744.005	-3	81	
744.01	-3	81.5	
744.015	-2.5	81.5	
744.02	-2.75	81.5	
744.025	-3.75	81.5	
744.03	-3.5	81.8	
744.035	-2.25	81.5	
744.04	-2.25	81.5	
744.045	-2.75	81.3	
744.05	-2.25	81	
744.055	-0.25	81	
744.06	1.25	80.8	
744.065	1.25	80.5	
744.07	1.25	80	
744.075	1.5	80	
744.08	1	79.8	
744.085	0.25	79.5	
744.09	0.25	79.3	
744.095	-1	78.8	
744.1	-4.25	78.5	
744.105	-6.75	78.3	
744.11	-6.75	78	
744.115	-6.75	77.5	
744.12	-7.5	77.3	
744.125	-7.5	76.8	
744.13	-6.5	76.5	
744.135	-5.75	76.3	
744.14	-6.25	75.5	
744.145	-6.75	75.3	
744.15	-6.5	75.3	
744.155	-5.75	75	
744.16	-6	74.5	
744.165	-6.5	74.3	
744.17	-6.25	74	
744.175	-5.25	73.8	
744.18	-5.25	73.5	
744.185	-6	73	
744.19	-7.25	73	
744.195	-9.5	72.5	
744.2	-13.5	72.3	
744.205	-16.25	72.3	
744.21	-13	72	
744.215	2.75	71.8	
744.22	27.75	71.3	
744.225	64.5	71.3	
744.23	89.25	71	
744.235	78.75	70.8	
744.24	62.75	70.5	
744.245	44	70.3	
744.25	23	70	
744.255	6.5	70	
744.26	-4.5	69.5	
744.265	-8.75	69.5	
744.27	-9	69.3	
744.275	-9.25	69.3	
744.28	-9.25	69	
744.285	-8.25	68.8	
744.29	-5.75	68.5	
744.295	-4.25	68.5	
744.3	-4.25	68.3	
744.305	-4.5	68	
744.31	-4.5	67.8	
744.315	-3.5	67.8	
744.32	-3.5	67.3	
744.325	-3.5	67.3	
744.33	-3.5	67.3	
744.335	-2.5	67	
744.34	-2.5	67	
744.345	-3	66.8	
744.35	-2.5	66.5	
744.355	-1.75	66.5	
744.36	-2.25	66.5	
744.365	-2.75	66.3	
744.37	-2.5	66.3	
744.375	-1.5	66.3	
744.38	-1.5	65.8	
744.385	-1.75	65.8	
744.39	-1.5	65.8	
744.395	-0.75	65.8	
744.4	-0.75	65.8	
744.405	-1.5	65.5	
744.41	-0.75	65.3	
744.415	0.5	65.3	
744.42	0	65.3	
744.425	-0.25	65	
744.43	1	65	
744.435	2	65	
744.44	2.25	64.8	
744.445	2	64.8	
744.45	3.25	64.5	
744.455	4.5	64.5	
744.46	4.75	64.3	
744.465	5	64.3	
744.47	6.5	64.3	
744.475	8	64	
744.48	7.75	64	
744.485	7.75	64	
744.49	9	63.5	
744.495	10.25	63.5	
744.5	10.25	63.8	
744.505	9.75	64	
744.51	10.25	64.8	
744.515	10.5	65.5	
744.52	9	66.5	
744.525	7.75	68.5	
744.53	7.5	70.8	
744.535	7.25	74	
744.54	5	77.5	
744.545	3	81.5	
744.55	2	85.5	
744.555	1.75	89.5	
744.56	0	93.3	
744.565	-1.25	96.5	
744.57	-1	99.3	
744.575	-1.25	101.8	
744.58	-2.25	104	
744.585	-3	105.5	
744.59	-2.5	106.8	
744.595	-2	107.8	
744.6	-3	108.5	
744.605	-3.5	109.3	
744.61	-3	109.8	
744.615	-2.5	110	
744.62	-3.5	110.5	
744.625	-4.25	110.5	
744.63	-3.5	110.8	
744.635	-2.75	110.3	
744.64	-3.25	110	
744.645	-4	109.3	
744.65	-3.5	108.5	
744.655	-3	107.8	
744.66	-3.75	107	
744.665	-4.5	106	
744.67	-4	105	
744.675	-3.25	104	
744.68	-4	102.8	
744.685	-4.5	101.8	
744.69	-4	100.5	
744.695	-3.5	99.3	
744.7	-4.5	98	
744.705	-5.25	97	
744.71	-4.5	95.5	
744.715	-3.75	94.5	
744.72	-4.5	93.5	
744.725	-5.25	92.3	
744.73	-4.75	91.3	
744.735	-3.75	90.5	
744.74	-4.5	89.5	
744.745	-5	88.5	
744.75	-4.5	87.8	
744.755	-3.75	86.8	
744.76	-4.25	86	
744.765	-4.75	85	
744.77	-4.25	84.5	
744.775	-3.5	83.8	
744.78	-4.25	82.8	
744.785	-5	82	
744.79	-4.5	81.5	
744.795	-3.75	80.8	
744.8	-4.5	80.3	
744.805	-5	79.5	
744.81	-4.5	78.8	
744.815	-3.75	78.5	
744.82	-4.75	77.8	
744.825	-5.5	77.3	
744.83	-4.75	77	
744.835	-4	76.8	
744.84	-5	76.5	
744.845	-5.5	76.5	
744.85	-4.75	76.3	
744.855	-4.25	76.3	
744.86	-5	76	
744.865	-5.75	76.3	
744.87	-5	76.5	
744.875	-4.25	76.8	
744.88	-5	77.3	
744.885	-5.75	77.5	
744.89	-5	78	
744.895	-4.5	78.5	
744.9	-5.25	79.3	
744.905	-6	79.8	
744.91	-5.5	80	
744.915	-5	80.5	
744.92	-5	80.8	
744.925	-5.75	81	
744.93	-5.5	81.5	
744.935	-4.75	82	
744.94	-5	82.3	
744.945	-5.75	82.5	
744.95	-5.5	82.5	
744.955	-5	83	
744.96	-5.25	83	
744.965	-6	83	
744.97	-5.75	83	
744.975	-5	82.8	
744.98	-5.25	82.8	
744.985	-5.75	82.8	
744.99	-5.75	82.5	
744.995	-5	82.5	
745	-5.25	82.3	
745.005	-5.75	82	
745.01	-5.5	81.8	
745.015	-5	81.5	
745.02	-5	81.5	
745.025	-5.75	81	
745.03	-5.5	80.8	
745.035	-4.5	80.5	
745.04	-4.25	80	
745.045	-3.25	80	
745.05	-1.25	79.3	
745.055	-0.5	79	
745.06	-1.25	78.5	
745.065	-2.5	78.5	
745.07	-2.5	78	
745.075	-2	77.8	
745.08	-3.25	77.5	
745.085	-6.5	77	
745.09	-7.75	76.8	
745.095	-8.75	76.5	
745.1	-10	75.8	
745.105	-10.75	75.5	
745.11	-10	75.3	
745.115	-8	75.3	
745.12	-8.5	74.8	
745.125	-9	74.5	
745.13	-9	74	
745.135	-8.25	73.8	
745.14	-8.5	73.8	
745.145	-9	73.3	
745.15	-8.75	73	
745.155	-8	72.8	
745.16	-8	72.5	
745.165	-8.5	72	
745.17	-8.25	72	
745.175	-8	71.8	
745.18	-10	71.5	
745.185	-12.75	71.5	
745.19	-15	71.3	
745.195	-15.75	70.8	
745.2	-11.5	70.8	
745.205	6.25	70.5	
745.21	36	70.5	
745.215	73.75	70	
745.22	82.75	70	
745.225	67	70	
745.23	50.25	69.8	
745.235	30.5	69.8	
745.24	9.25	69.3	
745.245	-4.5	69	
745.25	-10.25	69	
745.255	-10.75	68.8	
745.26	-12	68.8	
745.265	-12.5	68.8	
745.27	-10.5	68.5	
745.275	-8.25	68.3	
745.28	-7.75	68	
745.285	-7.75	68	
745.29	-7.25	67.8	
745.295	-6.25	67.5	
745.3	-6.5	67.5	
745.305	-6.75	67.3	
745.31	-6.25	67.3	
745.315	-5.5	67	
745.32	-5.75	67	
745.325	-6	67	
745.33	-5.5	66.8	
745.335	-5	66.5	
745.34	-5.25	66.5	
745.345	-5.5	66.5	
745.35	-5	66	
745.355	-4	66	
745.36	-4.25	65.8	
745.365	-4.5	65.8	
745.37	-4	65.5	
745.375	-3.5	65.5	
745.38	-3.75	65.5	
745.385	-4	65.5	
745.39	-3.25	65.5	
745.395	-2.5	65.5	
745.4	-2.5	65.3	
745.405	-2.75	65.3	
745.41	-1.5	65	
745.415	-0.5	65	
745.42	-1	64.8	
745.425	-1	64.8	
745.43	0.5	64.5	
745.435	2	64.5	
745.44	2	64.3	
745.445	2.5	64.3	
745.45	4	64.3	
745.455	5.5	64	
745.46	5.25	64	
745.465	5.5	63.5	
745.47	7	63.8	
745.475	8.75	63.5	
745.48	8.5	63.5	
745.485	8.75	63.8	
745.49	9.75	64	
745.495	10.5	64.5	
745.5	9.5	65.5	
745.505	8.5	67	
745.51	8.5	69	
745.515	7.5	71.5	
745.52	5.5	74.5	
745.525	3.5	78.3	
745.53	2.75	82	
745.535	2	86.5	
745.54	-0.25	90.3	
745.545	-1.5	94.3	
745.55	-1.75	97.5	
745.555	-2	100.5	
745.56	-3	103	
745.565	-4.25	105	
745.57	-4	107	
745.575	-3.75	108	
745.58	-4.75	109.3	
745.585	-5.25	110	
745.59	-4.75	110.8	
745.595	-4.5	111.5	
745.6	-5.25	112	
745.605	-6	112.5	
745.61	-5.25	112.5	
745.615	-4.75	112.5	
745.62	-5.25	112.3	
745.625	-5.75	111.8	
745.63	-5	111.5	
745.635	-4.75	111	
745.64	-5.5	110	
745.645	-6	109	
745.65	-5.25	108	
745.655	-4.5	107.3	
745.66	-5.25	106	
745.665	-5.75	105	
745.67	-5	103.8	
745.675	-4.5	102.5	
745.68	-5.5	101.3	
745.685	-6	100.3	
745.69	-5.25	98.8	
745.695	-4.5	97.8	
745.7	-5.5	96.5	
745.705	-5.75	95.3	
745.71	-4.75	94	
745.715	-4.25	93.3	
745.72	-5.25	92.3	
745.725	-5.75	91.3	
745.73	-5	90.5	
745.735	-4.25	89.5	
745.74	-5	88.8	
745.745	-5.75	87.8	
745.75	-5.25	87.3	
745.755	-4.5	86.5	
745.76	-5.5	85.5	
745.765	-6	85	
745.77	-5	84.3	
745.775	-4.5	83.5	
745.78	-5.25	82.8	
745.785	-5.5	82	
745.79	-4.75	81.3	
745.795	-4.25	81	
745.8	-5.5	80.3	
745.805	-5.75	79.8	
745.81	-5	79.5	
745.815	-4.25	79.3	
745.82	-5.25	78.8	
745.825	-5.75	78.8	
745.83	-5	78.5	
745.835	-4.5	78.5	
745.84	-5.25	78.5	
745.845	-5.75	78.3	
745.85	-5	78.3	
745.855	-4.25	78.5	
745.86	-5.25	79	
745.865	-5.5	79.3	
745.87	-4.5	79.5	
745.875	-4.25	79.5	
745.88	-5	80.3	
745.885	-5.25	80.5	
745.89	-4.25	81	
745.895	-4.25	81.5	
745.9	-5	81.8	
745.905	-5.25	82.5	
745.91	-4.5	82.8	
745.915	-4.25	83.3	
745.92	-4.75	83.5	
745.925	-5	83.5	
745.93	-5	84	
745.935	-4.5	84	
745.94	-4.75	84	
745.945	-5	84.5	
745.95	-4.5	84.5	
745.955	-3.75	84.5	
745.96	-4.5	84.5	
745.965	-5	84.5	
745.97	-4.75	84.3	
745.975	-4	84.3	
745.98	-4.5	84	
745.985	-5	84	
745.99	-4.75	83.5	
745.995	-4.25	83.3	
746	-4.5	83	
746.005	-4.75	83	
746.01	-4.75	82.5	
746.015	-4.25	82.5	
746.02	-4.5	82	
746.025	-4.75	81.8	
746.03	-4.25	81.5	
746.035	-4	81	
746.04	-4.5	80.8	
746.045	-4.75	80.3	
746.05	-3.5	80	
746.055	-1.5	79.5	
746.06	-0.25	79.3	
746.065	0	79	
746.07	0.25	78.5	
746.075	0.25	78.3	
746.08	-1	77.8	
746.085	-1.5	77.5	
746.09	-1.25	77	
746.095	-2	77	
746.1	-5.25	76.5	
746.105	-7.75	76.3	
746.11	-7.75	76	
746.115	-7.75	75.5	
746.12	-8.75	75.3	
746.125	-8.75	75	
746.13	-7.25	74.8	
746.135	-7	74.8	
746.14	-7.25	74.3	
746.145	-7.25	74	
746.15	-7	73.8	
746.155	-6.75	73.5	
746.16	-6.75	73.3	
746.165	-6.75	73.3	
746.17	-6.25	73	
746.175	-5.75	72.5	
746.18	-6	72.5	
746.185	-6	72.3	
746.19	-6.75	72.3	
746.195	-9	72	
746.2	-13.5	71.8	
746.205	-16.25	71.5	
746.21	-14.5	71.5	
746.215	-1.5	71	
746.22	21.25	71	
746.225	55.75	70.8	
746.23	84	70.8	
746.235	75.5	70.5	
746.24	60	70.5	
746.245	44.25	70	
746.25	25.5	70	
746.255	8.25	69.8	
746.26	-4	69.8	
746.265	-9.25	69.5	
746.27	-9.25	69.5	
746.275	-10.25	69.3	
746.28	-10.5	69.3	
746.285	-9.5	69.3	
746.29	-6.75	68.8	
746.295	-5.25	68.8	
746.3	-5.5	68.5	
746.305	-5.5	68.5	
746.31	-4.75	68.3	
746.315	-4	68.3	
746.32	-4	68	
746.325	-4	67.8	
746.33	-3.5	67.5	
746.335	-3	67.5	
746.34	-3	67.5	
746.345	-3.25	67.3	
746.35	-2.25	67.3	
746.355	-2	67	
746.36	-2.25	66.8	
746.365	-2.25	66.8	
746.37	-1.75	66.8	
746.375	-1.25	66.8	
746.38	-1.5	66.8	
746.385	-1.5	66.5	
746.39	-1	66.5	
746.395	-0.5	66.5	
746.4	-0.5	66.5	
746.405	-1	66	
746.41	0.25	66	
746.415	0.5	66	
746.42	0	65.8	
746.425	0.5	65.8	
746.43	1.75	65.5	
746.435	2.75	65.5	
746.44	2.5	65.5	
746.445	2.75	65.5	
746.45	4.25	65.5	
746.455	5.5	65.3	
746.46	5.25	65.3	
746.465	5.5	65	
746.47	7.25	65	
746.475	8.5	64.8	
746.48	8.25	64.8	
746.485	8.75	64.5	
746.49	10.5	64.5	
746.495	11.5	64.5	
746.5	11	64.8	
746.505	11	64.8	
746.51	12	65.3	
746.515	12	66	
746.52	10.25	66.8	
746.525	9.25	68.8	
746.53	9	70.8	
746.535	8	73.8	
746.54	5.5	76.8	
746.545	4.25	80.5	
746.55	4	84.3	
746.555	3.25	88.5	
746.56	1.25	92	
746.565	0.25	95.5	
746.57	0.5	98.5	
746.575	0.25	100.8	
746.58	-1.5	103	
746.585	-2.25	104.5	
746.59	-1.5	105.8	
746.595	-1.5	107	
746.6	-2.75	107.8	
746.605	-3	108.5	
746.61	-2	109	
746.615	-1.75	109.5	
746.62	-3	109.8	
746.625	-3	109.8	
746.63	-2.25	109.8	
746.635	-2	109.5	
746.64	-2.75	109.5	
746.645	-3.5	108.8	
746.65	-2.75	108.5	
746.655	-2.75	107.5	
746.66	-3.5	106.8	
746.665	-3.5	105.8	
746.67	-2.5	105	
746.675	-2.25	103.8	
746.68	-3.25	102.5	
746.685	-3.75	101.3	
746.69	-2.75	100	
746.695	-2	98.8	
746.7	-3	97.8	
746.705	-3.5	96.5	
746.71	-2.75	95.3	
746.715	-2.5	94.3	
746.72	-3.25	93.3	
746.725	-3.5	92	
746.73	-2.5	91	
746.735	-2.25	90	
746.74	-3.25	89	
746.745	-3.5	88.3	
746.75	-2.25	87.5	
746.755	-2	86.5	
746.76	-3	85.8	
746.765	-3	84.8	
746.77	-2.25	84	
746.775	-2	83.3	
746.78	-3	82.5	
746.785	-3.5	81.8	
746.79	-2.5	80.8	
746.795	-2.25	80	
746.8	-3.25	79.8	
746.805	-3.5	79	
746.81	-2.25	78.3	
746.815	-2.25	77.8	
746.82	-3.25	77.5	
746.825	-3.5	77	
746.83	-2.5	76.5	
746.835	-2.25	76.3	
746.84	-3.25	76.3	
746.845	-3.75	76	
746.85	-2.75	76	
746.855	-2.5	76.3	
746.86	-3.5	76.3	
746.865	-3.5	76.5	
746.87	-2.5	76.8	
746.875	-2.25	77	
746.88	-3.25	77.5	
746.885	-3.5	78	
746.89	-2.75	78.5	
746.895	-2.5	79	
746.9	-3.25	79.5	
746.905	-3.25	80	
746.91	-2	80.8	
746.915	-2	81.3	
746.92	-2.5	81.8	
746.925	-2.75	82.3	
746.93	-2.5	82.5	
746.935	-2	82.8	
746.94	-2.25	83.3	
746.945	-2.5	83.3	
746.95	-2	83.5	
746.955	-1.5	83.8	
746.96	-2	84	
746.965	-2.25	84	
746.97	-1.75	83.8	
746.975	-1.25	83.8	
746.98	-1.75	83.8	
746.985	-2	83.5	
746.99	-1.25	83.3	
746.995	-0.75	83.3	
747	-0.75	83.3	
747.005	-0.75	82.8	
747.01	2	82.5	
747.015	4	82.3	
747.02	3.5	81.8	
747.025	2.75	81.8	
747.03	3.25	81.5	
747.035	3.25	81.3	
747.04	3	80.8	
